ID,predicted
240,0.99999
241,0.99999
242,0.99999
243,0.99999
244,0.99999
245,0.99999
246,0.99999
247,0.99999
248,0.99999
249,0.99999
250,0.99999
251,0.99999
252,0.99999
253,0.99999
254,0.99999
255,0.99999
256,0.99999
257,0.99999
258,0.99999
259,0.99999
260,0.99999
261,0.99999
262,0.99999
263,0.99999
264,0.99999
265,0.99999
266,0.99999
267,0.99999
268,0.99999
269,0.99999
270,0.99999
271,0.99999
272,0.99999
273,0.99999
274,0.99999
275,0.99999
276,0.99999
277,0.99999
278,0.99999
279,0.99999
280,0.99999
281,0.99999
282,0.99999
283,0.99999
284,0.99999
285,0.99999
286,0.99999
287,0.99999
288,0.99999
289,0.99999
290,0.99999
291,0.99999
292,0.99999
293,0.99999
294,0.99999
295,0.99999
296,0.99999
297,0.99999
298,0.99999
299,0.99999
300,0.99999
301,0.99999
302,0.99999
303,0.99999
304,0.99999
305,0.99999
306,0.99999
307,0.99999
308,0.99999
309,0.99999
310,0.99999
311,0.99999
312,0.99999
313,0.99999
314,0.99999
315,0.99999
316,0.99999
317,0.99999
318,0.99999
319,0.99999
320,0.99999
321,0.99999
322,0.99999
323,0.99999
324,0.99999
325,0.99999
326,0.99999
327,0.99999
328,0.99999
329,0.99999
330,0.99999
331,0.99999
332,0.99999
333,0.99999
334,0.99999
335,0.99999
336,0.99999
337,0.99999
338,0.99999
339,0.99999
340,0.99999
341,0.99999
342,0.99999
343,0.99999
344,0.99999
345,0.99999
346,0.99999
347,0.99999
348,0.99999
349,0.99999
350,0.99999
351,0.99999
352,0.99999
353,0.99999
354,0.99999
355,0.99999
356,0.99999
357,0.99999
358,0.99999
359,0.99999
360,0.99999
361,0.99999
362,0.99999
363,0.99999
364,0.99999
365,0.99999
366,0.99999
367,0.99999
368,0.99999
369,0.99999
370,0.99999
371,0.99999
372,0.99999
373,0.99999
374,0.99999
375,0.99999
376,0.99999
377,0.99999
378,0.99999
379,0.99999
380,0.99999
381,0.99999
382,0.99999
383,0.99999
384,0.99999
385,0.99999
386,0.99999
387,0.99999
388,0.99999
389,0.99999
390,0.99999
391,0.99999
392,0.99999
393,0.99999
394,0.99999
395,0.99999
396,0.99999
397,0.99999
398,0.99999
399,0.99999
400,0.99999
401,0.99999
402,0.99999
403,0.99999
404,0.99999
405,0.99999
406,0.99999
407,0.99999
408,0.99999
409,0.99999
410,0.99999
411,0.99999
412,0.99999
413,0.99999
414,0.99999
415,0.99999
416,0.99999
417,0.99999
418,0.99999
419,0.99999
420,0.99999
421,0.99999
422,0.99999
423,0.99999
424,0.99999
425,0.99999
426,0.99999
427,0.99999
428,0.99999
429,0.99999
430,0.99999
431,0.99999
432,0.99999
433,0.99999
434,0.99999
435,0.99999
436,0.99999
437,0.99999
438,0.99999
439,0.99999
440,0.99999
441,0.99999
442,0.99999
443,0.99999
444,0.99999
445,0.99999
446,0.99999
447,0.99999
448,0.99999
449,0.99999
450,0.99999
451,0.99999
452,0.99999
453,0.99999
454,0.99999
455,0.99999
456,0.99999
457,0.99999
458,0.99999
459,0.99999
460,0.99999
461,0.99999
462,0.99999
463,0.99999
464,0.99999
465,0.99999
466,0.99999
467,0.99999
468,0.99999
469,0.99999
470,0.99999
471,0.99999
472,0.99999
473,0.99999
474,0.99999
475,0.99999
476,0.99999
477,0.99999
478,0.99999
479,0.99999
480,0.99999
481,0.99999
482,0.99999
483,0.99999
484,0.99999
485,0.99999
486,0.99999
487,0.99999
488,0.99999
489,0.99999
490,0.99999
491,0.99999
492,0.99999
493,0.99999
494,0.99999
495,0.99999
496,0.99999
497,0.99999
498,0.99999
499,0.99999
500,0.99999
501,0.99999
502,0.99999
503,0.99999
504,0.99999
505,0.99999
506,0.99999
507,0.99999
508,0.99999
509,0.99999
510,0.99999
511,0.99999
512,0.99999
513,0.99999
514,0.99999
515,0.99999
516,0.99999
517,0.99999
518,0.99999
519,0.99999
520,0.99999
521,0.99999
522,0.99999
523,0.99999
524,0.99999
525,0.99999
526,0.99999
527,0.99999
528,0.99999
529,0.99999
530,0.99999
531,0.99999
532,0.99999
533,0.99999
534,0.99999
535,0.99999
536,0.99999
537,0.99999
538,0.99999
539,0.99999
540,0.99999
541,0.99999
542,0.99999
543,0.99999
544,0.99999
545,0.99999
546,0.99999
547,0.99999
548,0.99999
549,0.99999
550,0.99999
551,0.99999
552,0.99999
553,0.99999
554,0.99999
555,0.99999
556,0.99999
557,0.99999
558,0.99999
559,0.99999
560,0.99999
561,0.99999
562,0.99999
563,0.99999
564,0.99999
565,0.99999
566,0.99999
567,0.99999
568,0.99999
569,0.99999
570,0.99999
571,0.99999
572,0.99999
573,0.99999
574,0.99999
575,0.99999
576,0.99999
577,0.99999
578,0.99999
579,0.99999
580,0.99999
581,0.99999
582,0.99999
583,0.99999
584,0.99999
585,0.99999
586,0.99999
587,0.99999
588,0.99999
589,0.99999
590,0.99999
591,0.99999
592,0.99999
593,0.99999
594,0.99999
595,0.99999
596,0.99999
597,0.99999
598,0.99999
599,0.99999
600,0.99999
601,0.99999
602,0.99999
603,0.99999
604,0.99999
605,0.99999
606,0.99999
607,0.99999
608,0.99999
609,0.99999
610,0.99999
611,0.99999
612,0.99999
613,0.99999
614,0.99999
615,0.99999
616,0.99999
617,0.99999
618,0.99999
619,0.99999
620,0.99999
621,0.99999
622,0.99999
623,0.99999
624,0.99999
625,0.99999
626,0.99999
627,0.99999
628,0.99999
629,0.99999
630,0.99999
631,0.99999
632,0.99999
633,0.99999
634,0.99999
635,0.99999
636,0.99999
637,0.99999
638,0.99999
639,0.99999
640,0.99999
641,0.99999
642,0.99999
643,0.99999
644,0.99999
645,0.99999
646,0.99999
647,0.99999
648,0.99999
649,0.99999
650,0.99999
651,0.99999
652,0.99999
653,0.99999
654,0.99999
655,0.99999
656,0.99999
657,0.99999
658,0.99999
659,0.99999
660,0.99999
661,0.99999
662,0.99999
663,0.99999
664,0.99999
665,0.99999
666,0.99999
667,0.99999
668,0.99999
669,0.99999
670,0.99999
671,0.99999
672,0.99999
673,0.99999
674,0.99999
675,0.99999
676,0.99999
677,0.99999
678,0.99999
679,0.99999
680,0.99999
681,0.99999
682,0.99999
683,0.99999
684,0.99999
685,0.99999
686,0.99999
687,0.99999
688,0.99999
689,0.99999
690,0.99999
691,0.99999
692,0.99999
693,0.99999
694,0.99999
695,0.99999
696,0.99999
697,0.99999
698,0.99999
699,0.99999
700,0.99999
701,0.99999
702,0.99999
703,0.99999
704,0.99999
705,0.99999
706,0.99999
707,0.99999
708,0.99999
709,0.99999
710,0.99999
711,0.99999
712,0.99999
713,0.99999
714,0.99999
715,0.99999
716,0.99999
717,0.99999
718,0.99999
719,0.99999
720,0.99999
721,0.99999
722,0.99999
723,0.99999
724,0.99999
725,0.99999
726,0.99999
727,0.99999
728,0.99999
729,0.99999
730,0.99999
731,0.99999
732,0.99999
733,0.99999
734,0.99999
735,0.99999
736,0.99999
737,0.99999
738,0.99999
739,0.99999
740,0.99999
741,0.99999
742,0.99999
743,0.99999
744,0.99999
745,0.99999
746,0.99999
747,0.99999
748,0.99999
749,0.99999
750,0.99999
751,0.99999
752,0.99999
753,0.99999
754,0.99999
755,0.99999
756,0.99999
757,0.99999
758,0.99999
759,0.99999
760,0.99999
761,0.99999
762,0.99999
763,0.99999
764,0.99999
765,0.99999
766,0.99999
767,0.99999
768,0.99999
769,0.99999
770,0.99999
771,0.99999
772,0.99999
773,0.99999
774,0.99999
775,0.99999
776,0.99999
777,0.99999
778,0.99999
779,0.99999
780,0.99999
781,0.99999
782,0.99999
783,0.99999
784,0.99999
785,0.99999
786,0.99999
787,0.99999
788,0.99999
789,0.99999
790,0.99999
791,0.99999
792,0.99999
793,0.99999
794,0.99999
795,0.99999
796,0.99999
797,0.99999
798,0.99999
799,0.99999
800,0.99999
801,0.99999
802,0.99999
803,0.99999
804,0.99999
805,0.99999
806,0.99999
807,0.99999
808,0.99999
809,0.99999
810,0.99999
811,0.99999
812,0.99999
813,0.99999
814,0.99999
815,0.99999
816,0.99999
817,0.99999
818,0.99999
819,0.99999
820,0.99999
821,0.99999
822,0.99999
823,0.99999
824,0.99999
825,0.99999
826,0.99999
827,0.99999
828,0.99999
829,0.99999
830,0.99999
831,0.99999
832,0.99999
833,0.99999
834,0.99999
835,0.99999
836,0.99999
837,0.99999
838,0.99999
839,0.99999
840,0.99999
841,0.99999
842,0.99999
843,0.99999
844,0.99999
845,0.99999
846,0.99999
847,0.99999
848,0.99999
849,0.99999
850,0.99999
851,0.99999
852,0.99999
853,0.99999
854,0.99999
855,0.99999
856,0.99999
857,0.99999
858,0.99999
859,0.99999
860,0.99999
861,0.99999
862,0.99999
863,0.99999
864,0.99999
865,0.99999
866,0.99999
867,0.99999
868,0.99999
869,0.99999
870,0.99999
871,0.99999
872,0.99999
873,0.99999
874,0.99999
875,0.99999
876,0.99999
877,0.99999
878,0.99999
879,0.99999
880,0.99999
881,0.99999
882,0.99999
883,0.99999
884,0.99999
885,0.99999
886,0.99999
887,0.99999
888,0.99999
889,0.99999
890,0.99999
891,0.99999
892,0.99999
893,0.99999
894,0.99999
895,0.99999
896,0.99999
897,0.99999
898,0.99999
899,0.99999
900,0.99999
901,0.99999
902,0.99999
903,0.99999
904,0.99999
905,0.99999
906,0.99999
907,0.99999
908,0.99999
909,0.99999
910,0.99999
911,0.99999
912,0.99999
913,0.99999
914,0.99999
915,0.99999
916,0.99999
917,0.99999
918,0.99999
919,0.99999
920,0.99999
921,0.99999
922,0.99999
923,0.99999
924,0.99999
925,0.99999
926,0.99999
927,0.99999
928,0.99999
929,0.99999
930,0.99999
931,0.99999
932,0.99999
933,0.99999
934,0.99999
935,0.99999
936,0.99999
937,0.99999
938,0.99999
939,0.99999
940,0.99999
941,0.99999
942,0.99999
943,0.99999
944,0.99999
945,0.99999
946,0.99999
947,0.99999
948,0.99999
949,0.99999
950,0.99999
951,0.99999
952,0.99999
953,0.99999
954,0.99999
955,0.99999
956,0.99999
957,0.99999
958,0.99999
959,0.99999
960,0.99999
961,0.99999
962,0.99999
963,0.99999
964,0.99999
965,0.99999
966,0.99999
967,0.99999
968,0.99999
969,0.99999
970,0.99999
971,0.99999
972,0.99999
973,0.99999
974,0.99999
975,0.99999
976,0.99999
977,0.99999
978,0.99999
979,0.99999
980,0.99999
981,0.99999
982,0.99999
983,0.99999
984,0.99999
985,0.99999
986,0.99999
987,0.99999
988,0.99999
989,0.99999
990,0.99999
991,0.99999
992,0.99999
993,0.99999
994,0.99999
995,0.99999
996,0.99999
997,0.99999
998,0.99999
999,0.99999
1000,0.99999
1001,0.99999
1002,0.99999
1003,0.99999
1004,0.99999
1005,0.99999
1006,0.99999
1007,0.99999
1008,0.99999
1009,0.99999
1010,0.99999
1011,0.99999
1012,0.99999
1013,0.99999
1014,0.99999
1015,0.99999
1016,0.99999
1017,0.99999
1018,0.99999
1019,0.99999
1020,0.99999
1021,0.99999
1022,0.99999
1023,0.99999
1024,0.99999
1025,0.99999
1026,0.99999
1027,0.99999
1028,0.99999
1029,0.99999
1030,0.99999
1031,0.99999
1032,0.99999
1033,0.99999
1034,0.99999
1035,0.99999
1036,0.99999
1037,0.99999
1038,0.99999
1039,0.99999
1040,0.99999
1041,0.99999
1042,0.99999
1043,0.99999
1044,0.99999
1045,0.99999
1046,0.99999
1047,0.99999
1048,0.99999
1049,0.99999
1050,0.99999
1051,0.99999
1052,0.99999
1053,0.99999
1054,0.99999
1055,0.99999
1056,0.99999
1057,0.99999
1058,0.99999
1059,0.99999
1060,0.99999
1061,0.99999
1062,0.99999
1063,0.99999
1064,0.99999
1065,0.99999
1066,0.99999
1067,0.99999
1068,0.99999
1069,0.99999
1070,0.99999
1071,0.99999
1072,0.99999
1073,0.99999
1074,0.99999
1075,0.99999
1076,0.99999
1077,0.99999
1078,0.99999
1079,0.99999
1080,0.99999
1081,0.99999
1082,0.99999
1083,0.99999
1084,0.99999
1085,0.99999
1086,0.99999
1087,0.99999
1088,0.99999
1089,0.99999
1090,0.99999
1091,0.99999
1092,0.99999
1093,0.99999
1094,0.99999
1095,0.99999
1096,0.99999
1097,0.99999
1098,0.99999
1099,0.99999
1100,0.99999
1101,0.99999
1102,0.99999
1103,0.99999
1104,0.99999
1105,0.99999
1106,0.99999
1107,0.99999
1108,0.99999
1109,0.99999
1110,0.99999
1111,0.99999
1112,0.99999
1113,0.99999
1114,0.99999
1115,0.99999
1116,0.99999
1117,0.99999
1118,0.99999
1119,0.99999
1120,0.99999
1121,0.99999
1122,0.99999
1123,0.99999
1124,0.99999
1125,0.99999
1126,0.99999
1127,0.99999
1128,0.99999
1129,0.99999
1130,0.99999
1131,0.99999
1132,0.99999
1133,0.99999
1134,0.99999
1135,0.99999
1136,0.99999
1137,0.99999
1138,0.99999
1139,0.99999
1140,0.99999
1141,0.99999
1142,0.99999
1143,0.99999
1144,0.99999
1145,0.99999
1146,0.99999
1147,0.99999
1148,0.99999
1149,0.99999
1150,0.99999
1151,0.99999
1152,0.99999
1153,0.99999
1154,0.99999
1155,0.99999
1156,0.99999
1157,0.99999
1158,0.99999
1159,0.99999
1160,0.99999
1161,0.99999
1162,0.99999
1163,0.99999
1164,0.99999
1165,0.99999
1166,0.99999
1167,0.99999
1168,0.99999
1169,0.99999
1170,0.99999
1171,0.99999
1172,0.99999
1173,0.99999
1174,0.99999
1175,0.99999
1176,0.99999
1177,0.99999
1178,0.99999
1179,0.99999
1180,0.99999
1181,0.99999
1182,0.99999
1183,0.99999
1184,0.99999
1185,0.99999
1186,0.99999
1187,0.99999
1188,0.99999
1189,0.99999
1190,0.99999
1191,0.99999
1192,0.99999
1193,0.99999
1194,0.99999
1195,0.99999
1196,0.99999
1197,0.99999
1198,0.99999
1199,0.99999
1200,0.99999
1201,0.99999
1202,0.99999
1203,0.99999
1204,0.99999
1205,0.99999
1206,0.99999
1207,0.99999
1208,0.99999
1209,0.99999
1210,0.99999
1211,0.99999
1212,0.99999
1213,0.99999
1214,0.99999
1215,0.99999
1216,0.99999
1217,0.99999
1218,0.99999
1219,0.99999
1220,0.99999
1221,0.99999
1222,0.99999
1223,0.99999
1224,0.99999
1225,0.99999
1226,0.99999
1227,0.99999
1228,0.99999
1229,0.99999
1230,0.99999
1231,0.99999
1232,0.99999
1233,0.99999
1234,0.99999
1235,0.99999
1236,0.99999
1237,0.99999
1238,0.99999
1239,0.99999
1240,0.99999
1241,0.99999
1242,0.99999
1243,0.99999
1244,0.99999
1245,0.99999
1246,0.99999
1247,0.99999
1248,0.99999
1249,0.99999
1250,0.99999
1251,0.99999
1252,0.99999
1253,0.99999
1254,0.99999
1255,0.99999
1256,0.99999
1257,0.99999
1258,0.99999
1259,0.99999
1260,0.99999
1261,0.99999
1262,0.99999
1263,0.99999
1264,0.99999
1265,0.99999
1266,0.99999
1267,0.99999
1268,0.99999
1269,0.99999
1270,0.99999
1271,0.99999
1272,0.99999
1273,0.99999
1274,0.99999
1275,0.99999
1276,0.99999
1277,0.99999
1278,0.99999
1279,0.99999
1280,0.99999
1281,0.99999
1282,0.99999
1283,0.99999
1284,0.99999
1285,0.99999
1286,0.99999
1287,0.99999
1288,0.99999
1289,0.99999
1290,0.99999
1291,0.99999
1292,0.99999
1293,0.99999
1294,0.99999
1295,0.99999
1296,0.99999
1297,0.99999
1298,0.99999
1299,0.99999
1300,0.99999
1301,0.99999
1302,0.99999
1303,0.99999
1304,0.99999
1305,0.99999
1306,0.99999
1307,0.99999
1308,0.99999
1309,0.99999
1310,0.99999
1311,0.99999
1312,0.99999
1313,0.99999
1314,0.99999
1315,0.99999
1316,0.99999
1317,0.99999
1318,0.99999
1319,0.99999
1320,0.99999
1321,0.99999
1322,0.99999
1323,0.99999
1324,0.99999
1325,0.99999
1326,0.99999
1327,0.99999
1328,0.99999
1329,0.99999
1330,0.99999
1331,0.99999
1332,0.99999
1333,0.99999
1334,0.99999
1335,0.99999
1336,0.99999
1337,0.99999
1338,0.99999
1339,0.99999
1340,0.99999
1341,0.99999
1342,0.99999
1343,0.99999
1344,0.99999
1345,0.99999
1346,0.99999
1347,0.99999
1348,0.99999
1349,0.99999
1350,0.99999
1351,0.99999
1352,0.99999
1353,0.99999
1354,0.99999
1355,0.99999
1356,0.99999
1357,0.99999
1358,0.99999
1359,0.99999
1360,0.99999
1361,0.99999
1362,0.99999
1363,0.99999
1364,0.99999
1365,0.99999
1366,0.99999
1367,0.99999
1368,0.99999
1369,0.99999
1370,0.99999
1371,0.99999
1372,0.99999
1373,0.99999
1374,0.99999
1375,0.99999
1376,0.99999
1377,0.99999
1378,0.99999
1379,0.99999
1380,0.99999
1381,0.99999
1382,0.99999
1383,0.99999
1384,0.99999
1385,0.99999
1386,0.99999
1387,0.99999
1388,0.99999
1389,0.99999
1390,0.99999
1391,0.99999
1392,0.99999
1393,0.99999
1394,0.99999
1395,0.99999
1396,0.99999
1397,0.99999
1398,0.99999
1399,0.99999
1400,0.99999
1401,0.99999
1402,0.99999
1403,0.99999
1404,0.99999
1405,0.99999
1406,0.99999
1407,0.99999
1408,0.99999
1409,0.99999
1410,0.99999
1411,0.99999
1412,0.99999
1413,0.99999
1414,0.99999
1415,0.99999
1416,0.99999
1417,0.99999
1418,0.99999
1419,0.99999
1420,0.99999
1421,0.99999
1422,0.99999
1423,0.99999
1424,0.99999
1425,0.99999
1426,0.99999
1427,0.99999
1428,0.99999
1429,0.99999
1430,0.99999
1431,0.99999
1432,0.99999
1433,0.99999
1434,0.99999
1435,0.99999
1436,0.99999
1437,0.99999
1438,0.99999
1439,0.99999
1440,0.99999
1441,0.99999
1442,0.99999
1443,0.99999
1444,0.99999
1445,0.99999
1446,0.99999
1447,0.99999
1448,0.99999
1449,0.99999
1450,0.99999
1451,0.99999
1452,0.99999
1453,0.99999
1454,0.99999
1455,0.99999
1456,0.99999
1457,0.99999
1458,0.99999
1459,0.99999
1460,0.99999
1461,0.99999
1462,0.99999
1463,0.99999
1464,0.99999
1465,0.99999
1466,0.99999
1467,0.99999
1468,0.99999
1469,0.99999
1470,0.99999
1471,0.99999
1472,0.99999
1473,0.99999
1474,0.99999
1475,0.99999
1476,0.99999
1477,0.99999
1478,0.99999
1479,0.99999
1480,0.99999
1481,0.99999
1482,0.99999
1483,0.99999
1484,0.99999
1485,0.99999
1486,0.99999
1487,0.99999
1488,0.99999
1489,0.99999
1490,0.99999
1491,0.99999
1492,0.99999
1493,0.99999
1494,0.99999
1495,0.99999
1496,0.99999
1497,0.99999
1498,0.99999
1499,0.99999
1500,0.99999
1501,0.99999
1502,0.99999
1503,0.99999
1504,0.99999
1505,0.99999
1506,0.99999
1507,0.99999
1508,0.99999
1509,0.99999
1510,0.99999
1511,0.99999
1512,0.99999
1513,0.99999
1514,0.99999
1515,0.99999
1516,0.99999
1517,0.99999
1518,0.99999
1519,0.99999
1520,0.99999
1521,0.99999
1522,0.99999
1523,0.99999
1524,0.99999
1525,0.99999
1526,0.99999
1527,0.99999
1528,0.99999
1529,0.99999
1530,0.99999
1531,0.99999
1532,0.99999
1533,0.99999
1534,0.99999
1535,0.99999
1536,0.99999
1537,0.99999
1538,0.99999
1539,0.99999
1540,0.99999
1541,0.99999
1542,0.99999
1543,0.99999
1544,0.99999
1545,0.99999
1546,0.99999
1547,0.99999
1548,0.99999
1549,0.99999
1550,0.99999
1551,0.99999
1552,0.99999
1553,0.99999
1554,0.99999
1555,0.99999
1556,0.99999
1557,0.99999
1558,0.99999
1559,0.99999
1560,0.99999
1561,0.99999
1562,0.99999
1563,0.99999
1564,0.99999
1565,0.99999
1566,0.99999
1567,0.99999
1568,0.99999
1569,0.99999
1570,0.99999
1571,0.99999
1572,0.99999
1573,0.99999
1574,0.99999
1575,0.99999
1576,0.99999
1577,0.99999
1578,0.99999
1579,0.99999
1580,0.99999
1581,0.99999
1582,0.99999
1583,0.99999
1584,0.99999
1585,0.99999
1586,0.99999
1587,0.99999
1588,0.99999
1589,0.99999
1590,0.99999
1591,0.99999
1592,0.99999
1593,0.99999
1594,0.99999
1595,0.99999
1596,0.99999
1597,0.99999
1598,0.99999
1599,0.99999
1600,0.99999
1601,0.99999
1602,0.99999
1603,0.99999
1604,0.99999
1605,0.99999
1606,0.99999
1607,0.99999
1608,0.99999
1609,0.99999
1610,0.99999
1611,0.99999
1612,0.99999
1613,0.99999
1614,0.99999
1615,0.99999
1616,0.99999
1617,0.99999
1618,0.99999
1619,0.99999
1620,0.99999
1621,0.99999
1622,0.99999
1623,0.99999
1624,0.99999
1625,0.99999
1626,0.99999
1627,0.99999
1628,0.99999
1629,0.99999
1630,0.99999
1631,0.99999
1632,0.99999
1633,0.99999
1634,0.99999
1635,0.99999
1636,0.99999
1637,0.99999
1638,0.99999
1639,0.99999
1640,0.99999
1641,0.99999
1642,0.99999
1643,0.99999
1644,0.99999
1645,0.99999
1646,0.99999
1647,0.99999
1648,0.99999
1649,0.99999
1650,0.99999
1651,0.99999
1652,0.99999
1653,0.99999
1654,0.99999
1655,0.99999
1656,0.99999
1657,0.99999
1658,0.99999
1659,0.99999
1660,0.99999
1661,0.99999
1662,0.99999
1663,0.99999
1664,0.99999
1665,0.99999
1666,0.99999
1667,0.99999
1668,0.99999
1669,0.99999
1670,0.99999
1671,0.99999
1672,0.99999
1673,0.99999
1674,0.99999
1675,0.99999
1676,0.99999
1677,0.99999
1678,0.99999
1679,0.99999
1680,0.99999
1681,0.99999
1682,0.99999
1683,0.99999
1684,0.99999
1685,0.99999
1686,0.99999
1687,0.99999
1688,0.99999
1689,0.99999
1690,0.99999
1691,0.99999
1692,0.99999
1693,0.99999
1694,0.99999
1695,0.99999
1696,0.99999
1697,0.99999
1698,0.99999
1699,0.99999
1700,0.99999
1701,0.99999
1702,0.99999
1703,0.99999
1704,0.99999
1705,0.99999
1706,0.99999
1707,0.99999
1708,0.99999
1709,0.99999
1710,0.99999
1711,0.99999
1712,0.99999
1713,0.99999
1714,0.99999
1715,0.99999
1716,0.99999
1717,0.99999
1718,0.99999
1719,0.99999
1720,0.99999
1721,0.99999
1722,0.99999
1723,0.99999
1724,0.99999
1725,0.99999
1726,0.99999
1727,0.99999
1728,0.99999
1729,0.99999
1730,0.99999
1731,0.99999
1732,0.99999
1733,0.99999
1734,0.99999
1735,0.99999
1736,0.99999
1737,0.99999
1738,0.99999
1739,0.99999
1740,0.99999
1741,0.99999
1742,0.99999
1743,0.99999
1744,0.99999
1745,0.99999
1746,0.99999
1747,0.99999
1748,0.99999
1749,0.99999
1750,0.99999
1751,0.99999
1752,0.99999
1753,0.99999
1754,0.99999
1755,0.99999
1756,0.99999
1757,0.99999
1758,0.99999
1759,0.99999
1760,0.99999
1761,0.99999
1762,0.99999
1763,0.99999
1764,0.99999
1765,0.99999
1766,0.99999
1767,0.99999
1768,0.99999
1769,0.99999
1770,0.99999
1771,0.99999
1772,0.99999
1773,0.99999
1774,0.99999
1775,0.99999
1776,0.99999
1777,0.99999
1778,0.99999
1779,0.99999
1780,0.99999
1781,0.99999
1782,0.99999
1783,0.99999
1784,0.99999
1785,0.99999
1786,0.99999
1787,0.99999
1788,0.99999
1789,0.99999
1790,0.99999
1791,0.99999
1792,0.99999
1793,0.99999
1794,0.99999
1795,0.99999
1796,0.99999
1797,0.99999
1798,0.99999
1799,0.99999
1800,0.99999
1801,0.99999
1802,0.99999
1803,0.99999
1804,0.99999
1805,0.99999
1806,0.99999
1807,0.99999
1808,0.99999
1809,0.99999
1810,0.99999
1811,0.99999
1812,0.99999
1813,0.99999
1814,0.99999
1815,0.99999
1816,0.99999
1817,0.99999
1818,0.99999
1819,0.99999
1820,0.99999
1821,0.99999
1822,0.99999
1823,0.99999
1824,0.99999
1825,0.99999
1826,0.99999
1827,0.99999
1828,0.99999
1829,0.99999
1830,0.99999
1831,0.99999
1832,0.99999
1833,0.99999
1834,0.99999
1835,0.99999
1836,0.99999
1837,0.99999
1838,0.99999
1839,0.99999
1840,0.99999
1841,0.99999
1842,0.99999
1843,0.99999
1844,0.99999
1845,0.99999
1846,0.99999
1847,0.99999
1848,0.99999
1849,0.99999
1850,0.99999
1851,0.99999
1852,0.99999
1853,0.99999
1854,0.99999
1855,0.99999
1856,0.99999
1857,0.99999
1858,0.99999
1859,0.99999
1860,0.99999
1861,0.99999
1862,0.99999
1863,0.99999
1864,0.99999
1865,0.99999
1866,0.99999
1867,0.99999
1868,0.99999
1869,0.99999
1870,0.99999
1871,0.99999
1872,0.99999
